"","version_season","full_name","age_during_show","race","poc","date_of_birth","date_of_death","occupation","gender","ethnicity","personality_type_binary","episode","days_survived","order","contestant_count","result","city","state","region","NE","South","West","Midwest"
"461","US26","Hope Driskill",23,NA,"White",1989-07-06,NA,"Pre-Law Student","Female","White","Introvert",3,7,3,20,"3rd voted out","Jefferson City","Missouri","Midwest",0,0,0,1
"462","US26","Shamar Thomas",27,"Black","POC",1985-09-27,NA,"Iraq War Veteran","Male","Black","Introvert",4,10,4,20,"Medically evacuated","Brooklyn","New York","Northeast",1,0,0,0
"463","US26","Laura Alexander",23,NA,"White",1989-09-12,NA,"Administrative Officer","Female","White","Extrovert",4,10,5,20,"4th voted out","Washington","D.C.","Midwest",0,0,0,1
"464","US26","Matt Bischoff",38,NA,"White",1974-04-04,NA,"BMX Bike Sales","Male","White","Introvert",6,16,7,20,"6th voted out","Cincinnati","Ohio","Midwest",0,0,0,1
"465","US26","Julia Landauer",21,NA,"White",1991-11-12,NA,"Racecar Driver","Female","White","Introvert",7,19,8,20,"7th voted out","Stanford","California","West",0,0,1,0
"466","US26","Michael Snow",44,NA,"White",1968-08-30,NA,"Event Planner","Male","White","Introvert",9,25,10,20,"9th voted out","New York City","New York","Northeast",1,0,0,0
"467","US26","Reynold Toepfer",30,NA,"White",1982-10-06,NA,"Real Estate Sales","Male","White","Extrovert",12,31,13,20,"12th voted out","San Francisco","California","West",0,0,1,0
"468","US26","Edward Fox",23,NA,"White",1989-04-15,NA,"Fireman/EMT","Male","White","Extrovert",14,38,17,20,"15th voted out","East Brunswick","New Jersey","Northeast",1,0,0,0
"469","US26","Sherri Biethman",41,NA,"White",1971-09-09,NA,"Fast Food Franchisee","Female","White","Extrovert",15,39,18,20,"Co-runner-up","Boise","Idaho","West",0,0,1,0
"470","US27","Gervase Peterson",43,"Black","POC",1969-11-02,NA,"YMCA Basketball Coach;Cigar Lounge Owner","Male","Black","Extrovert",15,39,21,20,"2nd runner-up","Philadelphia","Pennsylvania","Northeast",1,0,0,0
"471","US27","Tina Wesson",52,NA,"White",1960-12-26,NA,"Personal Nurse;Motivational Speaker","Female","White","Extrovert",9,24,14,20,"12th voted out","Robbinsville","North Carolina","South",0,1,0,0
"472","US27","Tina Wesson",52,NA,"White",1960-12-26,NA,"Personal Nurse;Motivational Speaker","Female","White","Extrovert",14,38,20,20,"17th voted out","Robbinsville","North Carolina","South",0,1,0,0
"473","US27","Rupert Boneham",49,NA,"White",1964-01-27,NA,"Troubled Teens Mentor","Male","White","Extrovert",1,1,3,20,"Switched","Indianapolis","Indiana","Midwest",0,0,0,1
"474","US27","Aras Baskauskas",31,NA,"White",1981-09-26,NA,"Yoga Instructor;Musician","Male","White","Introvert",8,21,12,20,"10th voted out","Santa Monica","California","West",0,0,1,0
"475","US27","Candice Cody",30,NA,"White",1982-11-12,NA,"Pre-Med Student;Physician/Anesthesiology Resident","Female","White","Introvert",1,1,2,20,"2nd voted out","Washington","D.C.","Midwest",0,0,0,1
"476","US27","Tyson Apostol",34,NA,"White",1979-06-17,NA,"Former Professional Cyclist/Missionary;Shop Manager","Male","White","Extrovert",15,39,23,20,"Sole Survivor","Provo","Utah","West",0,0,1,0
"477","US27","Laura Morett",43,NA,"White",1969-07-30,NA,"Office Manager;Fitness Instructor","Female","White","Extrovert",5,13,9,20,"7th voted out","Salem","Oregon","West",0,0,1,0
"478","US27","Laura Morett",43,NA,"White",1969-07-30,NA,"Office Manager;Fitness Instructor","Female","White","Extrovert",10,26,15,20,"13th voted out","Salem","Oregon","West",0,0,1,0
"479","US27","Monica Culpepper",42,NA,"White",1970-06-15,NA,"Ex-NFL Player's Wife;Homemaker","Female","White","Extrovert",15,39,22,20,"Runner-up","Tampa","Florida","South",0,1,0,0
"480","US27","Colton Cumbie",22,NA,"White",1990-11-22,NA,"Student;Student Teacher","Male","White","Extrovert",3,7,6,20,"Quit","Collinsville","Alabama","South",0,1,0,0
"481","US27","Kat Edorsson",23,NA,"White",1989-06-22,NA,"Timeshare Representative;Full Time Student/Sales","Female","White","Extrovert",6,16,10,20,"8th voted out","Orlando","Florida","South",0,1,0,0
"482","US27","Laura Boneham",44,NA,"White",1968-08-29,NA,"Merchandiser","Female","White",NA,1,1,1,20,"1st voted out","Indianapolis","Indiana","Midwest",0,0,0,1
"483","US27","Laura Boneham",44,NA,"White",1968-08-29,NA,"Merchandiser","Female","White",NA,7,18,11,20,"9th voted out","Indianapolis","Indiana","Midwest",0,0,0,1
"484","US27","Marissa Peterson",21,"Black","POC",1991-09-25,NA,"Student","Female","Black","Extrovert",1,3,4,20,"3rd voted out","Chapel Hill","North Carolina","South",0,1,0,0
"485","US27","Rachel Foulger",33,NA,"White",1979-07-28,NA,"Cocktail Waitress/Graphic Designer","Female","White","Introvert",2,6,5,20,"4th voted out","Provo","Utah","West",0,0,1,0
"486","US27","John Cody",30,NA,"White",1983-05-12,NA,"Physician, Army Orthopedic Surgery Resident","Male","White","Introvert",3,8,7,20,"5th voted out","Washington","D.C.","Midwest",0,0,0,1
"487","US27","Brad Culpepper",44,NA,"White",1969-05-08,NA,"Attorney/Retired NFL Player","Male","White","Extrovert",4,10,8,20,"6th voted out","Tampa","Florida","South",0,1,0,0
"488","US27","Vytas Baskauskas",33,NA,"White",1979-12-08,NA,"Yoga Instructor/Math Professor","Male","White","Introvert",9,22,13,20,"11th voted out","Santa Monica","California","West",0,0,1,0
"489","US27","Caleb Bankston",26,NA,"White",1987-03-26,2014-06-24,"Post Office Manager/Farmer","Male","White","Introvert",11,29,16,20,"14th voted out","Collinsville","Alabama","South",0,1,0,0
"490","US27","Katie Collins",25,NA,"White",1987-06-27,NA,"Hedge Fund Support","Female","White","Introvert",12,32,17,20,"Eliminated","New York City","New York","Northeast",1,0,0,0
"491","US27","Hayden Moss",27,NA,"White",1986-05-27,NA,"Real Estate","Male","White","Extrovert",13,35,18,20,"15th voted out","Springtown","Texas","South",0,1,0,0
"492","US27","Ciera Eastin",24,NA,"White",1989-03-05,NA,"Cosmetology Student","Female","White","Introvert",14,37,19,20,"16th voted out","Salem","Oregon","West",0,0,1,0
"493","US28","David Samson",45,"White","White",1968-02-26,NA,"Miami Marlins President","Male","White","Extrovert",1,3,1,18,"1st voted out","Plantation","Florida","South",0,1,0,0
"494","US28","Garrett Adelstein",27,"White","White",1986-05-16,NA,"Pro Poker Player","Male","White","Introvert",1,6,2,18,"2nd voted out","Santa Monica","California","West",0,0,1,0
"495","US28","Brice Johnston",27,"Black","POC",1986-02-20,NA,"Social Worker","Male","Black","Extrovert",2,8,3,18,"3rd voted out","Philadelphia","Pennsylvania","Northeast",1,0,0,0
"496","US28","J'Tia Taylor",31,"Black","POC",1981-09-01,NA,"Nuclear Engineer","Female","Black","Extrovert",3,11,4,18,"4th voted out","Chicago","Illinois","Midwest",0,0,0,1
"497","US28","Cliff Robinson",46,"Black","POC",1966-12-16,2020-08-29,"Former NBA All-Star","Male","Black","Introvert",4,14,5,18,"5th voted out","Buffalo","New York","Northeast",1,0,0,0
"498","US28","Lindsey Ogle",29,NA,"White",1983-09-04,NA,"Hairstylist","Female","White","Extrovert",4,14,6,18,"Quit","Kokomo","Indiana","Midwest",0,0,0,1
"499","US28","Alexis Maxwell",21,NA,"POC",1992-03-17,NA,"Student","Female",NA,"Extrovert",5,16,7,18,"6th voted out","Addison","Illinois","Midwest",0,0,0,1
"500","US28","Sarah Lacina",29,NA,"White",1984-07-09,NA,"Police Officer","Female","White","Extrovert",6,19,8,18,"7th voted out","Cedar Rapids","Iowa","Midwest",0,0,0,1
"501","US28","Morgan McLeod",21,NA,"White",1992-07-09,NA,"Ex-NFL Cheerleader","Female","White","Introvert",7,22,9,18,"8th voted out","San Jose","California","West",0,0,1,0
"502","US28","LJ McKanas",34,NA,"White",1979-01-08,NA,"Horse Trainer","Male","White","Introvert",8,25,10,18,"9th voted out","Boston","Massachusetts","Northeast",1,0,0,0
"503","US28","Jeremiah Wood",34,NA,"White",1979-06-15,NA,"Male Model","Male","White","Introvert",9,28,11,18,"10th voted out","Dobson","North Carolina","South",0,1,0,0
"504","US28","Jefra Bland",22,NA,"White",1990-07-02,NA,"Miss Kentucky Teen USA","Male","White","Introvert",10,30,12,18,"11th voted out","Campbellsville","Kentucky","South",0,1,0,0
"505","US28","Latasha Fox",37,"Black","POC",1977-01-03,NA,"Accountant","Female","Black","Extrovert",11,33,13,18,"12th voted out","St. Louis","Missouri","Midwest",0,0,0,1
"506","US28","Trish Hegarty",48,NA,"White",1965-10-09,NA,"Pilates Trainer","Male","White","Extrovert",12,36,14,18,"13th voted out","Needham","Massachusetts","Northeast",1,0,0,0
"507","US28","Spencer Bledsoe",21,NA,"White",1992-06-12,NA,"Economics Student","Male","White","Introvert",13,37,15,18,"14th voted out","Chicago","Illinois","Midwest",0,0,0,1
"508","US28","Kassandra McQuillen",41,NA,"White",1971-11-08,NA,"Attorney","Female","White","Introvert",13,38,16,18,"15th voted out","Tehachapi","California","West",0,0,1,0
"509","US28","Yung Hwang",29,"Asian","POC",1984-03-16,NA,"Martial Arts Instructor","Male","Asian","Introvert",14,39,17,18,"Runner-up","Newport Beach","California","West",0,0,1,0
"510","US28","Tony Vlachos",39,NA,"White",1973-09-10,NA,"Police Officer","Male","White","Extrovert",14,39,18,18,"Sole Survivor","Jersey City","New Jersey","Northeast",1,0,0,0
"511","US29","Nadiya Anderson",28,"Asian","POC",1986-04-11,NA,"Crossfit Coach/Project Coordinator","Female","Asian","Extrovert",1,3,1,18,"1st voted out","Edgewater","New Jersey","Northeast",1,0,0,0
"512","US29","Val Collins",35,"Black","POC",1978-11-08,NA,"Foxboro Police Officer","Female","Black","Introvert",2,6,2,18,"2nd voted out","Foxboro","Massachusetts","Northeast",1,0,0,0
"513","US29","John Rocker",39,NA,"White",1974-10-17,NA,"Former MLB Player","Male","White","Extrovert",3,8,3,18,"3rd voted out","Atlanta","Georgia","South",0,1,0,0
"514","US29","Drew Christy",25,NA,"White",1989-05-18,NA,"Traveling Sales Representative","Male","White","Extrovert",4,10,4,18,"4th voted out","Winter Park","Florida","South",0,1,0,0
"515","US29","Kelley Wentworth",28,NA,"White",1986-06-07,NA,"Marketing Manager","Female","White","Extrovert",5,13,5,18,"5th voted out","Seattle","Washington","West",0,0,1,0
"516","US29","Dale Wentworth",55,NA,"White",1959-03-07,NA,"Farmer","Male","White","Introvert",6,15,6,18,"6th voted out","Ephrata","Washington","West",0,0,1,0
"517","US29","Julie McGee",34,NA,"White",1980-01-24,NA,"Model/Owner of Spray Tan Business","Female","White","Introvert",7,18,7,18,"Quit","Atlanta","Georgia","South",0,1,0,0
"518","US29","Josh Canfield",32,NA,"White",1981-07-01,NA,"Singer/Actor/Writer","Male","White","Introvert",8,21,8,18,"7th voted out","New York City","New York","Northeast",1,0,0,0
"519","US29","Jeremy Collins",36,"Black","POC",1978-04-16,NA,"Cambridge Firefighter","Male","Black","Extrovert",9,24,9,18,"8th voted out","Foxboro","Massachusetts","Northeast",1,0,0,0
"520","US29","Wes Nale",23,NA,"White",1990-06-19,NA,"Firefighter","Male","White","Introvert",10,26,10,18,"9th voted out","Shreveport","Louisiana","South",0,1,0,0
"521","US29","Reed Kelly",31,NA,"White",1982-09-05,NA,"Broadway Performer/Model/Aerialist","Male","White","Extrovert",11,29,11,18,"10th voted out","New York City","New York","Northeast",1,0,0,0
"522","US29","Alec Christy",22,NA,"White",1991-09-07,NA,"Student","Male","White","Introvert",12,32,12,18,"11th voted out","Winter Park","Florida","South",0,1,0,0
"523","US29","Jon Misch",26,NA,"White",1988-03-29,NA,"Financial Assistant","Male","White","Extrovert",13,35,13,18,"12th voted out","Waterford","Michigan","Midwest",0,0,0,1
"524","US29","Baylor Wilson",20,NA,"White",1994-01-25,NA,"Student","Female","White","Extrovert",14,37,14,18,"13th voted out","Nashville","Tennessee","South",0,1,0,0
"525","US29","Keith Nale",53,NA,"White",1960-08-16,NA,"Fire Captain","Male","White","Introvert",14,38,15,18,"14th voted out","Shreveport","Louisiana","South",0,1,0,0
"526","US29","Missy Payne",47,NA,"White",1967-06-10,NA,"Competitive Cheerleading Gym Owner","Female","White","Extrovert",15,39,16,18,"2nd runner-up","Dallas","Texas","South",0,1,0,0
"527","US29","Jaclyn Schultz",25,NA,"White",1988-08-16,NA,"Media Buyer","Female","White","Extrovert",15,39,17,18,"Runner-up","Las Vegas","Nevada","Midwest",0,0,0,1
"528","US29","Natalie Anderson",28,"Asian","POC",1986-04-11,NA,"Crossfit Coach/Physical Therapy Student;CrossFit Trainer","Female","Asian","Extrovert",15,39,18,18,"Sole Survivor","Edgewater","New Jersey","Northeast",1,0,0,0
"529","US30","So Kim",31,"Asian","POC",1983-01-13,NA,"Retail Buyer","Female","Asian","Introvert",1,3,1,18,"1st voted out","Long Beach","California","West",0,0,1,0
"530","US30","Vince Sly",32,NA,"White",1982-02-16,NA,"Coconut Vendor","Male","White","Introvert",2,6,2,18,"2nd voted out","Santa Monica","California","West",0,0,1,0
"531","US30","Nina Poersch",51,"Asian","POC",1963-01-17,NA,"Hearing Advocate","Female","Asian","Introvert",3,8,3,18,"3rd voted out","Palmdale","California","West",0,0,1,0
"532","US30","Lindsey Cascaddan",24,NA,"White",1989-08-24,NA,"Hairdresser","Female","White","Extrovert",4,11,4,18,"4th voted out","College Park","Florida","South",0,1,0,0
"533","US30","Max Dawson",37,"White","White",1977-03-31,NA,"Media Consultant","Male","White","Extrovert",5,14,5,18,"5th voted out","Topanga","California","West",0,0,1,0
"534","US30","Joaquin Souberbielle",27,NA,"POC",1986-08-16,NA,"Marketing Director","Male",NA,"Introvert",6,16,6,18,"6th voted out","Valley Stream","New York","Northeast",1,0,0,0
"535","US30","Kelly Remington",44,NA,"White",1970-04-27,NA,"State Trooper","Female","White","Introvert",7,19,7,18,"7th voted out","Grand Island","New York","Northeast",1,0,0,0
"536","US30","Hali Ford",25,NA,"White",1989-07-20,NA,"Law Student","Female","White","Introvert",8,22,8,18,"8th voted out","San Francisco","California","West",0,0,1,0
"537","US30","Joe Anglim",25,NA,"White",1988-09-30,NA,"Jewelry Designer;Multimedia Artist","Male","White","Introvert",9,24,9,18,"9th voted out","Scottsdale","Arizona","West",0,0,1,0
"538","US30","Jenn Brown",22,NA,"White",1992-01-27,NA,"Sailing Instructor","Female","White","Extrovert",10,27,10,18,"10th voted out","Long Beach","California","West",0,0,1,0
"539","US30","Shirin Oskooi",31,"Asian","POC",1983-02-25,NA,"Yahoo! Executive","Female","Asian","Extrovert",11,29,11,18,"11th voted out","San Francisco","California","West",0,0,1,0
"540","US30","Tyler Fredrickson",33,NA,"White",1981-02-26,NA,"Ex-Talent Agent Assistant","Male","White","Extrovert",12,32,12,18,"12th voted out","Los Angeles","California","West",0,0,1,0
"541","US30","Dan Foley",47,NA,"White",1967-02-05,NA,"Postal Worker","Male","White","Extrovert",13,35,13,18,"13th voted out","Gorham","Maine","Northeast",1,0,0,0
"542","US30","Sierra Dawn Thomas",27,NA,"White",1986-12-18,NA,"Barrel Racer","Female","White","Introvert",14,37,14,18,"14th voted out","Roy","Utah","West",0,0,1,0
"543","US30","Rodney Lavoie Jr.",24,NA,"White",1989-09-02,NA,"General Contractor","Male","White","Extrovert",14,38,15,18,"15th voted out","Boston","Massachusetts","Northeast",1,0,0,0
"544","US30","Will Sims II",41,"Black","POC",1972-08-13,NA,"YouTube Sensation","Male","Black","Introvert",15,39,16,18,"Co-runner-up","Sherman Oaks","California","West",0,0,1,0
"545","US30","Carolyn Rivera",52,NA,"White",1961-10-07,NA,"Corporate Executive","Female","White","Extrovert",15,39,17,18,"Co-runner-up","Tampa","Florida","South",0,1,0,0
"546","US30","Mike Holloway",38,NA,"White",1976-07-25,NA,"Oil Driller","Male","White","Extrovert",15,39,18,18,"Sole Survivor","North Richland Hills","Texas","South",0,1,0,0
"547","US31","Kelly Wiglesworth",37,NA,"White",1977-06-24,NA,"River Guide","Female","White","Introvert",9,24,10,20,"9th voted out","Greensboro","North Carolina","South",0,1,0,0
"548","US31","Kimmi Kappenberg",42,NA,"White",1972-11-11,NA,"Bartender","Female","White","Extrovert",14,36,15,20,"14th voted out","The Woodlands","Texas","South",0,1,0,0
"549","US31","Jeff Varner",49,NA,"White",1966-04-16,NA,"Internet Projects Manager","Male","White","Extrovert",4,11,4,20,"4th voted out","Greensboro","North Carolina","South",0,1,0,0
"550","US31","Andrew Savage",51,NA,"White",1963-07-29,NA,"Attorney","Male","White","Extrovert",8,21,9,20,"8th voted out","San Jose","California","West",0,0,1,0
"551","US31","Terry Deitz",55,NA,"White",1959-10-10,NA,"Pilot","Male","White","Extrovert",5,13,6,20,"WithdrewFamily","Simsbury","Connecticut","Northeast",1,0,0,0
"552","US31","Peih-Gee Law",37,"Asian","POC",1978-04-07,NA,"Jeweler","Female","Asian","Extrovert",3,9,3,20,"3rd voted out","San Francisco","California","West",0,0,1,0
"553","US31","Stephen Fishbach",36,"White","White",1979-01-24,NA,"Corporate Consultant","Male","White","Introvert",11,29,12,20,"11th voted out","New York City","New York","Northeast",1,0,0,0
"554","US31","Monica Padilla",30,NA,"POC",1984-07-14,NA,"Law Student","Female",NA,"Extrovert",5,13,5,20,"5th voted out","Queens","New York","Northeast",1,0,0,0
"555","US31","Abi-Maria Gomes",35,"Brazilian","POC",1979-10-21,NA,"Business Student","Female","Brazilian","Extrovert",13,35,14,20,"13th voted out","Los Angeles","California","West",0,0,1,0
"556","US31","Vytas Baskauskas",35,NA,"White",1979-12-08,NA,"Yoga Instructor/Math Professor","Male","White","Introvert",1,3,1,20,"1st voted out","Santa Monica","California","West",0,0,1,0
"557","US31","Ciera Eastin",26,NA,"White",1989-03-05,NA,"Cosmetology Student","Female","White","Introvert",10,26,11,20,"10th voted out","Salem","Oregon","West",0,0,1,0
"558","US31","Latasha Fox",38,"Black","POC",1977-01-03,NA,"Accountant","Female","Black","Extrovert",15,39,19,20,"Co-runner-up","St. Louis","Missouri","Midwest",0,0,0,1
"559","US31","Spencer Bledsoe",22,NA,"White",1992-06-12,NA,"Economics Student","Male","White","Introvert",15,39,18,20,"Co-runner-up","Chicago","Illinois","Midwest",0,0,0,1
"560","US31","Kassandra McQuillen",43,NA,"White",1971-11-08,NA,"Attorney","Female","White","Introvert",7,19,8,20,"7th voted out","Tehachapi","California","West",0,0,1,0
"561","US31","Yung Hwang",31,"Asian","POC",1984-03-16,NA,"Martial Arts Instructor","Male","Asian","Introvert",6,16,7,20,"6th voted out","Newport Beach","California","West",0,0,1,0
"562","US31","Kelley Wentworth",29,NA,"White",1986-06-07,NA,"Marketing Manager","Female","White","Extrovert",14,38,17,20,"16th voted out","Seattle","Washington","West",0,0,1,0
"563","US31","Jeremy Collins",37,"Black","POC",1978-04-16,NA,"Cambridge Firefighter","Male","Black","Extrovert",15,39,20,20,"Sole Survivor","Foxboro","Massachusetts","Northeast",1,0,0,0
"564","US31","Keith Nale",54,NA,"White",1960-08-16,NA,"Fire Captain","Male","White","Introvert",14,37,16,20,"15th voted out","Keithville","Louisiana","South",0,1,0,0
"565","US31","Joe Anglim",26,NA,"White",1988-09-30,NA,"Jewelry Designer;Multimedia Artist","Male","White","Introvert",12,32,13,20,"12th voted out","Scottsdale","Arizona","West",0,0,1,0
"566","US31","Shirin Oskooi",32,"Asian","POC",1983-02-25,NA,"Yahoo! Executive","Female","Asian","Extrovert",2,6,2,20,"2nd voted out","San Francisco","California","West",0,0,1,0
"567","US32","Darnell Hamilton",27,"Black","POC",1988-02-08,NA,"Postal Worker","Male","Black","Introvert",1,3,1,18,"1st voted out","Chicago","Illinois","Midwest",0,0,0,1
"568","US32","Jennifer Lanzetti",38,NA,"White",1977-07-14,NA,"Contractor","Female","White","Extrovert",2,6,2,18,"2nd voted out","Salt Lake City","Utah","West",0,0,1,0
"569","US32","Elisabeth Markham",27,NA,"White",1988-08-14,NA,"Quantitative Strategist","Female","White","Introvert",3,8,3,18,"3rd voted out","New York City","New York","Northeast",1,0,0,0
"570","US32","Caleb Reynolds",27,NA,"White",1987-11-27,NA,"Army Veteran","Male","White","Extrovert",4,9,4,18,"Medically evacuated","Hopkinsville","Kentucky","South",0,1,0,0
"571","US32","Alecia Holden",24,NA,"White",1991-08-03,NA,"Real Estate Agent","Female","White","Extrovert",4,11,5,18,"4th voted out","Dallas","Texas","South",0,1,0,0
"572","US32","Anna Khait",26,NA,"White",1988-09-17,NA,"Pro Poker Player","Female","White","Extrovert",5,13,6,18,"5th voted out","Brooklyn","New York","Northeast",1,0,0,0
"573","US32","Peter Baggenstos",34,"Black","POC",1980-07-21,NA,"ER Doctor","Male","Black","Extrovert",6,16,7,18,"6th voted out","Minneapolis","Minnesota","Midwest",0,0,0,1
"574","US32","Neal Gottlieb",38,NA,"White",1977-02-03,NA,"Ice Cream Entrepreneur","Male","White","Introvert",7,19,8,18,"Medically evacuated","Sausalito","California","West",0,0,1,0
"575","US32","Nick Maiorano",30,NA,"White",1985-01-28,NA,"Personal Trainer","Male","White","Introvert",8,22,9,18,"7th voted out","Redondo Beach","California","West",0,0,1,0
"576","US32","Debbie Wanner",49,NA,"White",1965-11-21,NA,"Chemist","Female","White","Extrovert",9,24,10,18,"8th voted out","Reading","Pennsylvania","Northeast",1,0,0,0
"577","US32","Scot Pollard",40,NA,"White",1975-02-12,NA,"Former NBA Champion","Male","White","Extrovert",10,27,11,18,"9th voted out","Carmel","Indiana","Midwest",0,0,0,1
"578","US32","Julia Sokolowski",19,NA,"White",1996-04-08,NA,"College Student","Female","White","Extrovert",11,29,12,18,"10th voted out","Boston","Massachusetts","Northeast",1,0,0,0
"579","US32","Kyle Jason",31,NA,"White",1984-07-16,NA,"Bounty Hunter","Male","White","Extrovert",12,32,13,18,"11th voted out","Detroit","Michigan","Midwest",0,0,0,1
"580","US32","Joseph Del Campo",71,NA,"White",1943-07-04,NA,"Former FBI Agent","Male","White","Introvert",13,34,14,18,"Medically evacuated","Vero Beach","Florida","South",0,1,0,0
"581","US32","Cydney Gillon",22,"Black","POC",1992-09-14,NA,"Bodybuilder","Female","Black","Introvert",14,37,15,18,"12th voted out","Douglasville","Georgia","South",0,1,0,0
"582","US32","Tai Trang",51,"Asian","POC",1964-03-23,NA,"Gardener","Male","Asian","Introvert",15,39,16,18,"2nd runner-up","San Francisco","California","West",0,0,1,0
"583","US32","Aubry Bracco",29,NA,"White",1985-11-14,NA,"Social Media Marketer;Marketing Director","Female","White","Introvert",15,39,17,18,"Runner-up","Cambridge","Massachusetts","Northeast",1,0,0,0
"584","US32","Michele Fitzgerald",24,NA,"White",1990-05-05,NA,"Bartender;Business Development Manager","Female","White","Extrovert",15,39,18,18,"Sole Survivor","Freehold","New Jersey","Northeast",1,0,0,0
"585","US33","Rachel Ako",37,"Asian","POC",1978-09-08,NA,"Recruiting Director","Female","Asian","Extrovert",1,4,1,20,"1st voted out","Los Angeles","California","West",0,0,1,0
"586","US33","Mari Takahashi",31,"Asian","POC",1984-11-02,NA,"Gamer","Female","Asian","Extrovert",2,7,2,20,"2nd voted out","Los Angeles","California","West",0,0,1,0
"587","US33","Paul Wachter",52,NA,"White",1963-10-10,NA,"Boat Mechanic","Male","White","Extrovert",3,10,3,20,"3rd voted out","Sugarloaf Key","Florida","South",0,1,0,0
"588","US33","Lucy Huang",42,"Asian","POC",1973-09-22,NA,"Dietician","Female","Asian","Introvert",4,12,4,20,"4th voted out","Diamond Bar","California","West",0,0,1,0
"589","US33","Ciandre Taylor",39,"Black","POC",1977-03-02,NA,"Insurance Adjuster","Female","Black","Introvert",5,15,5,20,"5th voted out","Granada Hills","California","West",0,0,1,0
"590","US33","Jessica Figueroa",23,NA,"POC",1992-12-12,NA,"Bartender","Female",NA,"Extrovert",6,18,6,20,"6th voted out","Nashville","Tennessee","South",0,1,0,0
"591","US33","Michaela Bradshaw",25,"Black","POC",1990-12-01,NA,"Vacation Club Sales","Female","Black","Introvert",7,20,7,20,"7th voted out","Fort Worth","Texas","South",0,1,0,0
"592","US33","Michelle Schubert",28,NA,"White",1988-03-11,NA,"Missionary Recruiter","Female","White","Introvert",8,23,8,20,"8th voted out","Yakima","Washington","West",0,0,1,0
"593","US33","Taylor Lee Stocker",24,NA,"White",1991-11-20,NA,"Snowboard Instructor","Male","White","Introvert",9,25,9,20,"9th voted out","Post Falls","Idaho","West",0,0,1,0
"594","US33","Chris Hammons",38,NA,"White",1978-04-01,NA,"Trial Lawyer","Male","White","Introvert",10,28,10,20,"10th voted out","Moore","Oklahoma","South",0,1,0,0
"595","US33","Jessica Lewis",37,NA,"White",1979-02-24,NA,"Assistant District Attorney","Female","White","Extrovert",10,30,11,20,"Eliminated","Voorheesville","New York","Northeast",1,0,0,0
"596","US33","Zeke Smith",28,NA,"White",1988-01-25,NA,"Asset Manager","Male","White","Introvert",11,33,12,20,"12th voted out","Brooklyn","New York","Northeast",1,0,0,0
"597","US33","Will Wahl",18,NA,"White",1997-08-12,NA,"High School Student","Male","White","Introvert",12,34,13,20,"13th voted out","Long Valley","New Jersey","Northeast",1,0,0,0
"598","US33","Sunday Burquest",45,NA,"White",1971-02-06,2021-04-18,"Youth Pastor","Female","White","Extrovert",12,35,14,20,"14th voted out","Otsego","Minnesota","Midwest",0,0,0,1
"599","US33","Justin Starrett",27,NA,"POC",1989-06-03,NA,"Real Estate Agent","Male",NA,"Extrovert",13,36,15,20,"15th voted out","Fort Lauderdale","Florida","South",0,1,0,0
"600","US33","Bret LaBelle",42,NA,"White",1973-08-20,NA,"Police Sergeant","Male","White","Extrovert",13,37,16,20,"16th voted out","Dedham","Massachusetts","Northeast",1,0,0,0
"601","US33","David Wright",42,NA,"White",1974-02-28,NA,"Television Writer","Male","White","Introvert",13,38,17,20,"17th voted out","Sherman Oaks","California","West",0,0,1,0
"602","US33","Hannah Shapiro",24,"White","White",1992-02-24,NA,"Barista","Female","White","Extrovert",14,39,18,20,"Co-runner-up","West Hollywood","California","West",0,0,1,0
"603","US33","Ken McNickle",33,NA,"White",1982-09-20,NA,"Model","Male","White","Introvert",14,39,19,20,"Co-runner-up","Denver","Colorado","West",0,0,1,0
"604","US33","Adam Klein",25,"White","White",1991-01-15,NA,"Homeless Shelter Manager;Keynote Speaker and Host","Male","White","Extrovert",14,39,20,20,"Sole Survivor","San Francisco","California","West",0,0,1,0
"605","US34","Jeff Varner",50,NA,"White",1966-04-16,NA,"Internet Projects Manager","Male","White","Extrovert",6,18,7,20,"7th voted out","High Point","North Carolina","South",0,1,0,0
"606","US34","Sandra Diaz-Twine",41,NA,"POC",1974-07-30,NA,"Office Assistant;Case Manager","Female",NA,"Extrovert",5,16,6,20,"6th voted out","Fayetteville","North Carolina","South",0,1,0,0
"607","US34","Cirie Fields",45,"Black","POC",1970-07-18,NA,"Nurse","Female","Black","Extrovert",12,36,15,20,"Eliminated","Norwalk","Connecticut","Northeast",1,0,0,0
"608","US34","Oscar Lusth",34,"Mexican American","POC",1981-08-23,NA,"Waiter;Photographer","Male","Mexican American","Introvert",7,24,9,20,"9th voted out","Venice","California","West",0,0,1,0
"609","US34","James Thomas Jr.",31,NA,"White",1984-06-23,NA,"Cattle Rancher","Male","White","Extrovert",4,13,5,20,"5th voted out","Mobile","Alabama","South",0,1,0,0
"610","US34","Andrea Boehlke",27,NA,"White",1989-05-10,NA,"Student;Entertainment Host/Writer","Female","White","Extrovert",11,33,13,20,"13th voted out","New York City","New York","Northeast",1,0,0,0
"611","US34","Troy Robertson",54,NA,"White",1961-07-30,NA,"Swimsuit Photographer","Male","White","Extrovert",14,39,18,20,"2nd runner-up","Miami","Florida","South",0,1,0,0
"612","US34","Malcolm Freberg",29,NA,"White",1987-05-07,NA,"Bartender","Male","White","Extrovert",3,11,4,20,"4th voted out","Hermosa Beach","California","West",0,0,1,0
